yr,plt,fg,sp,bio
2014,48,AG,BRDI3,0
2014,48,AG,BRHO2,2.62
2014,48,AG,BRMA,0
2014,48,AG,BRMA3,0
2014,48,AG,BRMI2,0
2014,48,AG,GAPH2,0
2014,48,AG,HOMAG,0
2014,48,AG,JUBU,0
2014,48,AG,LOPEM2,8.23
2014,48,AG,UNAV,4.54
2014,48,AG,UNFE,0
2014,48,AG,UNGRA,45.32
2014,48,AG,UNHO,0
2014,48,AG,UNRS,0
2014,48,AG,UNSENAG,0
2014,48,AG,VUBR,1.84
2014,48,LITR,LITR,183.19
2014,48,MISC,BAPI,0
2014,48,MISC,GEMO2,0
2014,48,MISC,PIAT4,0
2014,48,MISC,QUAG,0
2014,48,MISC,QULO,0
2014,48,MISC,TODI,0
2014,48,MISC,UN,0
2014,48,MISC,UNAP,0
2014,48,MISC,UNAS,0
2014,48,MISC,UNBR,0
2014,48,MISC,UNFO,0
2014,48,MISC,UNGR,0
2014,48,MISC,UNSEN,0
2014,48,NF,LOPU3,0
2014,48,NF,MEPO3,0
2014,48,NF,TRDU2,0
2014,48,NF,TRHI4,0
2014,48,NF,TRSU3,0
2014,48,NF,UNLU,0
2014,48,NF,UNTR,0
2014,48,NF,VISA,2.84
2014,48,NF,VITE,0
2014,48,PF,CAOV4,21.91
2014,48,PF,CIVU,0
2014,48,PF,COAR4,0
2014,48,PF,CRVET,27.02
2014,48,PF,DISA9,0
2014,48,PF,PLLA,0
2014,48,PF,PSCA13,0
2014,48,PF,RUAC3,0
2014,48,PF,RUCR,0
2014,48,PF,SIBE,11.7
2014,48,PF,UNPL,0
2014,48,PF,UNRU,0
2014,48,PF,WYAN,0
2014,48,PG,DACA3,0
2014,48,PG,DACA3_S,0
2014,48,PG,ELGL,0
2014,48,PG,ELGL_S,0
2014,48,PG,ELMU3,0
2014,48,PG,NAPU4,0
2014,48,PG,NAPU4_S,3.55
2014,48,PG,PHAQ,0
2014,48,PG,UNGRP,0
2014,48,PG,UNGRPS,0
2014,48,PG,UNSENPG,0
2014,49,AF,ANAR,0
2014,49,AF,CAPY2,0
2014,49,AF,CEDA,0
2014,49,AF,CEGL2,0
2014,49,AF,CESO3,0
2014,49,AF,COCA5,0
2014,49,AF,CRSE11,0
2014,49,AF,EPBR3,0
2014,49,AF,ERBO,25.96
2014,49,AF,ERCI6,0
2014,49,AF,GEDI,7.23
2014,49,AF,HECOL3,0
2014,49,AF,HYGL2,0
2014,49,AF,KISP,0
2014,49,AF,LASE,0
2014,49,AF,LIHY3,0
2014,49,AF,LOGA2,0
2014,49,AF,MADI6,0
2014,49,AF,MAGR3,0
2014,49,AF,PAVI3,0
2014,49,AF,PIEC,0
2014,49,AF,PSLU6,0
2014,49,AF,SEVU,0
2014,49,AF,SOAS,0
2014,49,AF,TOAR,0
2014,49,AF,UNER,0
2014,49,AF,UNEU,0
2014,49,AF,UNFOA,0
2014,49,AF,UNGA,0
2014,49,AF,URPI,0
2014,49,AG,AICA,0
2014,49,AG,AVBA,23.97
2014,49,AG,AVFA,0
2014,49,AG,BRCO4,0
2014,49,AG,BRDI2,0
2014,49,AG,BRDI3,0
2014,49,AG,BRHO2,25.11
2014,49,AG,BRMA,0
2014,49,AG,BRMA3,0
2014,49,AG,BRMI2,0
2014,49,AG,GAPH2,0
2014,49,AG,HOMAG,0
2014,49,AG,JUBU,0
2014,49,AG,LOPEM2,0
2014,49,AG,UNAV,22.2
2014,49,AG,UNFE,0
2014,49,AG,UNGRA,13.05
2014,49,AG,UNHO,0
2014,49,AG,UNRS,0
2014,49,AG,UNSENAG,0
2014,49,AG,VUBR,4.33
2014,49,LITR,LITR,155.82
2014,49,MISC,BAPI,0
2014,49,MISC,GEMO2,0
2014,49,MISC,PIAT4,0
2014,49,MISC,QUAG,0
2014,49,MISC,QULO,0
2014,49,MISC,TODI,0
2014,49,MISC,UN,0
2014,49,MISC,UNAP,0
2014,49,MISC,UNAS,0
2014,49,MISC,UNBR,0
2014,49,MISC,UNFO,0
2014,49,MISC,UNGR,0
2014,49,MISC,UNSEN,0
2014,49,NF,LOPU3,0
2014,49,NF,MEPO3,0
2014,49,NF,TRDU2,0
2014,49,NF,TRHI4,0
2014,49,NF,TRSU3,0
2014,49,NF,UNLU,0
2014,49,NF,UNTR,0
2014,49,NF,VISA,0
2014,49,NF,VITE,0
2014,49,PF,CAOV4,0
2014,49,PF,CIVU,0
2014,49,PF,COAR4,0
2014,49,PF,CRVET,23.9
2014,49,PF,DISA9,0
2014,49,PF,PLLA,0
2014,49,PF,PSCA13,0
2014,49,PF,RUAC3,0
2014,49,PF,RUCR,0
2014,49,PF,SIBE,0
2014,49,PF,UNPL,0
2014,49,PF,UNRU,0
2014,49,PF,WYAN,0
2014,49,PG,DACA3,0
2014,49,PG,DACA3_S,0
2014,49,PG,ELGL,0
2014,49,PG,ELGL_S,0
2014,49,PG,ELMU3,0
2014,49,PG,NAPU4,0
2014,49,PG,NAPU4_S,0
2014,49,PG,PHAQ,0
2014,49,PG,UNGRP,0
2014,49,PG,UNGRPS,0
2014,49,PG,UNSENPG,0
2014,50,AF,ANAR,0
2014,50,AF,CAPY2,0
2014,50,AF,CEDA,0
2014,50,AF,CEGL2,0
2014,50,AF,CESO3,0
2014,50,AF,COCA5,0
2014,50,AF,CRSE11,0
2014,50,AF,EPBR3,0
2014,50,AF,ERBO,78.58
2014,50,AF,ERCI6,0
2014,50,AF,GEDI,6.17
2014,50,AF,HECOL3,0
2014,50,AF,HYGL2,0
2014,50,AF,KISP,0
2014,50,AF,LASE,0
2014,50,AF,LIHY3,0
2014,50,AF,LOGA2,0
2014,50,AF,MADI6,0
2014,50,AF,MAGR3,0
2014,50,AF,PAVI3,0
2014,50,AF,PIEC,0
2014,50,AF,PSLU6,0
2014,50,AF,SEVU,0
2014,50,AF,SOAS,0
2014,50,AF,TOAR,0
2014,50,AF,UNER,0
2014,50,AF,UNEU,0
2014,50,AF,UNFOA,0
2014,50,AF,UNGA,0
2014,50,AF,URPI,0
2014,50,AG,AICA,0
2014,50,AG,AVBA,9.43
2014,50,AG,AVFA,5.11
2014,50,AG,BRCO4,0
2014,50,AG,BRDI2,0
2014,50,AG,BRDI3,0
2014,50,AG,BRHO2,13.26
2014,50,AG,BRMA,0
2014,50,AG,BRMA3,0
2014,50,AG,BRMI2,0
2014,50,AG,GAPH2,0
2014,50,AG,HOMAG,0
2014,50,AG,JUBU,0
2014,50,AG,LOPEM2,0
2014,50,AG,UNAV,12.34
2014,50,AG,UNFE,0
2014,50,AG,UNGRA,9.79
2014,50,AG,UNHO,0
2014,50,AG,UNRS,0
2014,50,AG,UNSENAG,0
2014,50,AG,VUBR,1.77
2014,50,LITR,LITR,122.34
2014,50,MISC,BAPI,0
2014,50,MISC,GEMO2,0
2014,50,MISC,PIAT4,0
2014,50,MISC,QUAG,0
2014,50,MISC,QULO,0
2014,50,MISC,TODI,0
2014,50,MISC,UN,0
2014,50,MISC,UNAP,0
2014,50,MISC,UNAS,0
2014,50,MISC,UNBR,0
2014,50,MISC,UNFO,0
2014,50,MISC,UNGR,0
2014,50,MISC,UNSEN,0
2014,50,NF,LOPU3,0
2014,50,NF,MEPO3,0
2014,50,NF,TRDU2,0.64
2014,50,NF,TRHI4,0
2014,50,NF,TRSU3,0
2014,50,NF,UNLU,0
2014,50,NF,UNTR,0
2014,50,NF,VISA,0
2014,50,NF,VITE,0
2014,50,PF,CAOV4,0
2014,50,PF,CIVU,0
2014,50,PF,COAR4,0
2014,50,PF,CRVET,0
2014,50,PF,DISA9,0
2014,50,PF,PLLA,0
2014,50,PF,PSCA13,0
2014,50,PF,RUAC3,0
2014,50,PF,RUCR,0
2014,50,PF,SIBE,0
2014,50,PF,UNPL,0
2014,50,PF,UNRU,0
2014,50,PF,WYAN,0
2014,50,PG,DACA3,0
2014,50,PG,DACA3_S,0
2014,50,PG,ELGL,19.01
2014,50,PG,ELGL_S,0
2014,50,PG,ELMU3,0
2014,50,PG,NAPU4,10.78
2014,50,PG,NAPU4_S,0
2014,50,PG,PHAQ,0
2014,50,PG,UNGRP,0
2014,50,PG,UNGRPS,0
2014,50,PG,UNSENPG,0
2014,51,AF,ANAR,0
2014,51,AF,CAPY2,0
2014,51,AF,CEDA,0
2014,51,AF,CEGL2,0
2014,51,AF,CESO3,0
2014,51,AF,COCA5,0
2014,51,AF,CRSE11,0
2014,51,AF,EPBR3,0
2014,51,AF,ERBO,198.37
2014,51,AF,ERCI6,0
2014,51,AF,GEDI,4.11
2014,51,AF,HECOL3,0
2014,51,AF,HYGL2,0
2014,51,AF,KISP,0
2014,51,AF,LASE,0
2014,51,AF,LIHY3,0
2014,51,AF,LOGA2,0
2014,51,AF,MADI6,0
2014,51,AF,MAGR3,0
2014,51,AF,PAVI3,0
2014,51,AF,PIEC,0
2014,51,AF,PSLU6,0
2014,51,AF,SEVU,0
2014,51,AF,SOAS,0
2014,51,AF,TOAR,0
2014,51,AF,UNER,0
2014,51,AF,UNEU,0
2014,51,AF,UNFOA,0
2014,51,AF,UNGA,0
2014,51,AF,URPI,0
2014,51,AG,AICA,0.07
2014,51,AG,AVBA,9.43
2014,51,AG,AVFA,0
2014,51,AG,BRCO4,0
2014,51,AG,BRDI2,41.28
2014,51,AG,BRDI3,0
2014,51,AG,BRHO2,1.42
2014,51,AG,BRMA,0
2014,51,AG,BRMA3,0
2014,51,AG,BRMI2,0
2014,51,AG,GAPH2,0
2014,51,AG,HOMAG,0
2014,51,AG,JUBU,0
2014,51,AG,LOPEM2,11.13
2014,51,AG,UNAV,28.94
2014,51,AG,UNFE,0
2014,51,AG,UNGRA,23.83
2014,51,AG,UNHO,0
2014,51,AG,UNRS,0
2014,51,AG,UNSENAG,0
2014,51,AG,VUBR,0
2014,51,LITR,LITR,309.08
2014,51,MISC,BAPI,0
2014,51,MISC,GEMO2,0
2014,51,MISC,PIAT4,0
2014,51,MISC,QUAG,0
2014,51,MISC,QULO,0
2014,51,MISC,TODI,0
2014,51,MISC,UN,0
2014,51,MISC,UNAP,0
2014,51,MISC,UNAS,0
2014,51,MISC,UNBR,0
2014,51,MISC,UNFO,0
2014,51,MISC,UNGR,0
2014,51,MISC,UNSEN,0
2014,51,NF,LOPU3,0
2014,51,NF,MEPO3,0
2014,51,NF,TRDU2,0
2014,51,NF,TRHI4,0
2014,51,NF,TRSU3,0
2014,51,NF,UNLU,0
2014,51,NF,UNTR,0
2014,51,NF,VISA,0
2014,51,NF,VITE,0
2014,51,PF,CAOV4,0
2014,51,PF,CIVU,0
2014,51,PF,COAR4,0
2014,51,PF,CRVET,0.07
2014,51,PF,DISA9,0
2014,51,PF,PLLA,0
2014,51,PF,PSCA13,0
2014,51,PF,RUAC3,0
2014,51,PF,RUCR,0
2014,51,PF,SIBE,0
2014,51,PF,UNPL,0
2014,51,PF,UNRU,0
2014,51,PF,WYAN,0
2014,51,PG,DACA3,0
2014,51,PG,DACA3_S,0
2014,51,PG,ELGL,0
2014,51,PG,ELGL_S,0
2014,51,PG,ELMU3,0
2014,51,PG,NAPU4,0
2014,51,PG,NAPU4_S,0
2014,51,PG,PHAQ,0
2014,51,PG,UNGRP,0
2014,51,PG,UNGRPS,0
2014,51,PG,UNSENPG,0
2014,52,AF,ANAR,0
2014,52,AF,CAPY2,0
2014,52,AF,CEDA,0
2014,52,AF,CEGL2,0
2014,52,AF,CESO3,0
2014,52,AF,COCA5,0
2014,52,AF,CRSE11,0
2014,52,AF,EPBR3,0
2014,52,AF,ERBO,45.18
2014,52,AF,ERCI6,0
2014,52,AF,GEDI,2.41
2014,52,AF,HECOL3,0
2014,52,AF,HYGL2,0
2014,52,AF,KISP,0
2014,52,AF,LASE,0
2014,52,AF,LIHY3,0
2014,52,AF,LOGA2,0
2014,52,AF,MADI6,0
2014,52,AF,MAGR3,0
2014,52,AF,PAVI3,0
2014,52,AF,PIEC,0
2014,52,AF,PSLU6,0
2014,52,AF,SEVU,0
2014,52,AF,SOAS,0
2014,52,AF,TOAR,0
2014,52,AF,UNER,0
2014,52,AF,UNEU,0
2014,52,AF,UNFOA,0
2014,52,AF,UNGA,0
2014,52,AF,URPI,0
2014,52,AG,AICA,2.7
2014,52,AG,AVBA,0
2014,52,AG,AVFA,0
2014,52,AG,BRCO4,0
2014,52,AG,BRDI2,0
2014,52,AG,BRDI3,0
2014,52,AG,BRHO2,21.7
2014,52,AG,BRMA,0
2014,52,AG,BRMA3,0
2014,52,AG,BRMI2,0
2014,52,AG,GAPH2,0
2014,52,AG,HOMAG,0
2014,52,AG,JUBU,0
2014,52,AG,LOPEM2,0
2014,52,AG,UNAV,0
2014,52,AG,UNFE,0
2014,52,AG,UNGRA,27.87
2014,52,AG,UNHO,0
2014,52,AG,UNRS,0
2014,52,AG,UNSENAG,0
2014,52,AG,VUBR,0
2014,52,LITR,LITR,197.23
2014,52,MISC,BAPI,0
2014,52,MISC,GEMO2,0
2014,52,MISC,PIAT4,0
2014,52,MISC,QUAG,0
2014,52,MISC,QULO,0
2014,52,MISC,TODI,0
2014,52,MISC,UN,0
2014,52,MISC,UNAP,0
2014,52,MISC,UNAS,0
2014,52,MISC,UNBR,0
2014,52,MISC,UNFO,0
2014,52,MISC,UNGR,0
2014,52,MISC,UNSEN,0
2014,52,NF,LOPU3,0
2014,52,NF,MEPO3,0
2014,52,NF,TRDU2,0
2014,52,NF,TRHI4,0
2014,52,NF,TRSU3,0
2014,52,NF,UNLU,0
2014,52,NF,UNTR,0
2014,52,NF,VISA,0
2014,52,NF,VITE,0
2014,52,PF,CAOV4,0
2014,52,PF,CIVU,0
2014,52,PF,COAR4,0
2014,52,PF,CRVET,4.47
2014,52,PF,DISA9,0
2014,52,PF,PLLA,0
2014,52,PF,PSCA13,0
2014,52,PF,RUAC3,0
2014,52,PF,RUCR,0
2014,52,PF,SIBE,0
2014,52,PF,UNPL,0
2014,52,PF,UNRU,0
2014,52,PF,WYAN,0
2014,52,PG,DACA3,0
2014,52,PG,DACA3_S,0
2014,52,PG,ELGL,0
2014,52,PG,ELGL_S,0
2014,52,PG,ELMU3,0
2014,52,PG,NAPU4,0
2014,52,PG,NAPU4_S,0
2014,52,PG,PHAQ,0
2014,52,PG,UNGRP,0
2014,52,PG,UNGRPS,0
2014,52,PG,UNSENPG,0
2014,53,AF,ANAR,0
2014,53,AF,CAPY2,0
2014,53,AF,CEDA,0
2014,53,AF,CEGL2,0
2014,53,AF,CESO3,0
2014,53,AF,COCA5,0
2014,53,AF,CRSE11,0
2014,53,AF,EPBR3,0
2014,53,AF,ERBO,64.11
2014,53,AF,ERCI6,0
2014,53,AF,GEDI,0
2014,53,AF,HECOL3,0
2014,53,AF,HYGL2,0
2014,53,AF,KISP,0
2014,53,AF,LASE,0
2014,53,AF,LIHY3,0
2014,53,AF,LOGA2,0
2014,53,AF,MADI6,0
2014,53,AF,MAGR3,0
2014,53,AF,PAVI3,0
2014,53,AF,PIEC,0
2014,53,AF,PSLU6,0
2014,53,AF,SEVU,0
2014,53,AF,SOAS,0
2014,53,AF,TOAR,0
2014,53,AF,UNER,0
2014,53,AF,UNEU,0
2014,53,AF,UNFOA,0
2014,53,AF,UNGA,0
2014,53,AF,URPI,0
2014,53,AG,AICA,0
2014,53,AG,AVBA,0
2014,53,AG,AVFA,0
2014,53,AG,BRCO4,0
2014,53,AG,BRDI2,0.28
2014,53,AG,BRDI3,0
2014,53,AG,BRHO2,0.64
2014,53,AG,BRMA,0
2014,53,AG,BRMA3,0
2014,53,AG,BRMI2,0
2014,53,AG,GAPH2,0
2014,53,AG,HOMAG,0
2014,53,AG,JUBU,0
2014,53,AG,LOPEM2,0
2014,53,AG,UNAV,0.43
2014,53,AG,UNFE,0
2014,53,AG,UNGRA,3.26
2014,53,AG,UNHO,0
2014,53,AG,UNRS,0
2014,53,AG,UNSENAG,0
2014,53,AG,VUBR,0.14
2014,53,LITR,LITR,63.12
2014,53,MISC,BAPI,0
2014,53,MISC,GEMO2,0
2014,53,MISC,PIAT4,0
2014,53,MISC,QUAG,0
2014,53,MISC,QULO,0
2014,53,MISC,TODI,0
2014,53,MISC,UN,0
2014,53,MISC,UNAP,0
2014,53,MISC,UNAS,0
2014,53,MISC,UNBR,0
2014,53,MISC,UNFO,0
2014,53,MISC,UNGR,0
2014,53,MISC,UNSEN,0
2014,53,NF,LOPU3,0
2014,53,NF,MEPO3,0
2014,53,NF,TRDU2,0
2014,53,NF,TRHI4,0
2014,53,NF,TRSU3,0
2014,53,NF,UNLU,0
2014,53,NF,UNTR,0
2014,53,NF,VISA,0
2014,53,NF,VITE,0
2014,53,PF,CAOV4,0
2014,53,PF,CIVU,0
2014,53,PF,COAR4,0
2014,53,PF,CRVET,0
2014,53,PF,DISA9,0
2014,53,PF,PLLA,0
2014,53,PF,PSCA13,0
2014,53,PF,RUAC3,0
2014,53,PF,RUCR,0
2014,53,PF,SIBE,53.12
2014,53,PF,UNPL,0
2014,53,PF,UNRU,0
2014,53,PF,WYAN,0
2014,53,PG,DACA3,0
2014,53,PG,DACA3_S,0
2014,53,PG,ELGL,0
2014,53,PG,ELGL_S,0
2014,53,PG,ELMU3,0
2014,53,PG,NAPU4,106.6
2014,53,PG,NAPU4_S,0
2014,53,PG,PHAQ,0
2014,53,PG,UNGRP,0
2014,53,PG,UNGRPS,0
2014,53,PG,UNSENPG,0
2014,54,AF,ANAR,0
2014,54,AF,CAPY2,0
2014,54,AF,CEDA,0
2014,54,AF,CEGL2,0
2014,54,AF,CESO3,0
2014,54,AF,COCA5,0
2014,54,AF,CRSE11,0
2014,54,AF,EPBR3,0
2014,54,AF,ERBO,88.72
2014,54,AF,ERCI6,0
2014,54,AF,GEDI,0
2014,54,AF,HECOL3,0
2014,54,AF,HYGL2,0
2014,54,AF,KISP,0
2014,54,AF,LASE,0
2014,54,AF,LIHY3,0
2014,54,AF,LOGA2,0
2014,54,AF,MADI6,0
2014,54,AF,MAGR3,0
2014,54,AF,PAVI3,0
2014,54,AF,PIEC,0
2014,54,AF,PSLU6,0
2014,54,AF,SEVU,0
2014,54,AF,SOAS,0
2014,54,AF,TOAR,0
2014,54,AF,UNER,0
2014,54,AF,UNEU,0
2014,54,AF,UNFOA,0
2014,54,AF,UNGA,0
2014,54,AF,URPI,0
2014,54,AG,AICA,0
2014,54,AG,AVBA,0
2014,54,AG,AVFA,0
2014,54,AG,BRCO4,0
2014,54,AG,BRDI2,0
2014,54,AG,BRDI3,0
2014,54,AG,BRHO2,0
2014,54,AG,BRMA,0
2014,54,AG,BRMA3,0
2014,54,AG,BRMI2,0
2014,54,AG,GAPH2,0
2014,54,AG,HOMAG,0
2014,54,AG,JUBU,0
2014,54,AG,LOPEM2,0
2014,54,AG,UNAV,7.59
2014,54,AG,UNFE,0
2014,54,AG,UNGRA,12.34
2014,54,AG,UNHO,0
2014,54,AG,UNRS,0
2014,54,AG,UNSENAG,0
2014,54,AG,VUBR,0.21
2014,54,LITR,LITR,379.29
2014,54,MISC,BAPI,0
2014,54,MISC,GEMO2,0
2014,54,MISC,PIAT4,0
2014,54,MISC,QUAG,0
2014,54,MISC,QULO,0
2014,54,MISC,TODI,0
2014,54,MISC,UN,0
2014,54,MISC,UNAP,0
2014,54,MISC,UNAS,0
2014,54,MISC,UNBR,0
2014,54,MISC,UNFO,0
2014,54,MISC,UNGR,0
2014,54,MISC,UNSEN,0
2014,54,NF,LOPU3,0
2014,54,NF,MEPO3,0
2014,54,NF,TRDU2,0
2014,54,NF,TRHI4,0
2014,54,NF,TRSU3,0
2014,54,NF,UNLU,0
2014,54,NF,UNTR,0
2014,54,NF,VISA,0
2014,54,NF,VITE,0
2014,54,PF,CAOV4,0
2014,54,PF,CIVU,0
2014,54,PF,COAR4,0
2014,54,PF,CRVET,0
2014,54,PF,DISA9,0
2014,54,PF,PLLA,0
2014,54,PF,PSCA13,0
2014,54,PF,RUAC3,0
2014,54,PF,RUCR,0
2014,54,PF,SIBE,0
2014,54,PF,UNPL,0
2014,54,PF,UNRU,0
2014,54,PF,WYAN,0
2014,54,PG,DACA3,0
2014,54,PG,DACA3_S,0
2014,54,PG,ELGL,0
2014,54,PG,ELGL_S,0
2014,54,PG,ELMU3,0
2014,54,PG,NAPU4,85.11
2014,54,PG,NAPU4_S,0
2014,54,PG,PHAQ,0
2014,54,PG,UNGRP,0
2014,54,PG,UNGRPS,0
2014,54,PG,UNSENPG,0
2014,55,AF,ANAR,0
2014,55,AF,CAPY2,0
2014,55,AF,CEDA,0
2014,55,AF,CEGL2,0
2014,55,AF,CESO3,0
2014,55,AF,COCA5,0
2014,55,AF,CRSE11,0
2014,55,AF,EPBR3,0
2014,55,AF,ERBO,53.48
2014,55,AF,ERCI6,0
2014,55,AF,GEDI,0
2014,55,AF,HECOL3,0
2014,55,AF,HYGL2,0
2014,55,AF,KISP,0
2014,55,AF,LASE,0
2014,55,AF,LIHY3,0
2014,55,AF,LOGA2,0
2014,55,AF,MADI6,0
2014,55,AF,MAGR3,0
2014,55,AF,PAVI3,0
2014,55,AF,PIEC,0
2014,55,AF,PSLU6,0
2014,55,AF,SEVU,0
2014,55,AF,SOAS,0
2014,55,AF,TOAR,0
2014,55,AF,UNER,0
2014,55,AF,UNEU,0
2014,55,AF,UNFOA,0.28
2014,55,AF,UNGA,0
2014,55,AF,URPI,0
2014,55,AG,AICA,0
2014,55,AG,AVBA,3.48
2014,55,AG,AVFA,0
2014,55,AG,BRCO4,0
2014,55,AG,BRDI2,11.35
2014,55,AG,BRDI3,0
2014,55,AG,BRHO2,2.13
2014,55,AG,BRMA,0
2014,55,AG,BRMA3,0
2014,55,AG,BRMI2,0.07
2014,55,AG,GAPH2,0
2014,55,AG,HOMAG,0
2014,55,AG,JUBU,0
2014,55,AG,LOPEM2,0
2014,55,AG,UNAV,0
2014,55,AG,UNFE,0
2014,55,AG,UNGRA,5.89
2014,55,AG,UNHO,0
2014,55,AG,UNRS,0
2014,55,AG,UNSENAG,0
2014,55,AG,VUBR,0
2014,55,LITR,LITR,204.54
2014,55,MISC,BAPI,0
2014,55,MISC,GEMO2,0
2014,55,MISC,PIAT4,0
2014,55,MISC,QUAG,0
2014,55,MISC,QULO,0
2014,55,MISC,TODI,0
2014,55,MISC,UN,0
2014,55,MISC,UNAP,0
2014,55,MISC,UNAS,0
2014,55,MISC,UNBR,0
2014,55,MISC,UNFO,0
2014,55,MISC,UNGR,0
2014,55,MISC,UNSEN,0
2014,55,NF,LOPU3,0
2014,55,NF,MEPO3,0
2014,55,NF,TRDU2,1.13
2014,55,NF,TRHI4,0
2014,55,NF,TRSU3,0
2014,55,NF,UNLU,0
2014,55,NF,UNTR,0
2014,55,NF,VISA,0
2014,55,NF,VITE,0
2014,55,PF,CAOV4,0
2014,55,PF,CIVU,0
2014,55,PF,COAR4,0
2014,55,PF,CRVET,0.14
2014,55,PF,DISA9,0
2014,55,PF,PLLA,0
2014,55,PF,PSCA13,0
2014,55,PF,RUAC3,0
2014,55,PF,RUCR,0
2014,55,PF,SIBE,18.16
2014,55,PF,UNPL,0
2014,55,PF,UNRU,0
2014,55,PF,WYAN,0
2014,55,PG,DACA3,0
2014,55,PG,DACA3_S,0
2014,55,PG,ELGL,0
2014,55,PG,ELGL_S,0
2014,55,PG,ELMU3,0
2014,55,PG,NAPU4,120
2014,55,PG,NAPU4_S,0
2014,55,PG,PHAQ,0
2014,55,PG,UNGRP,0
2014,55,PG,UNGRPS,0
2014,55,PG,UNSENPG,0
2014,56,AF,ANAR,0
2014,56,AF,CAPY2,0
2014,56,AF,CEDA,0
2014,56,AF,CEGL2,0
2014,56,AF,CESO3,0
2014,56,AF,COCA5,0
2014,56,AF,CRSE11,0
2014,56,AF,EPBR3,0
2014,56,AF,ERBO,304.11
2014,56,AF,ERCI6,0
2014,56,AF,GEDI,0.78
2014,56,AF,HECOL3,0
2014,56,AF,HYGL2,0
2014,56,AF,KISP,0
2014,56,AF,LASE,0
2014,56,AF,LIHY3,0
2014,56,AF,LOGA2,0
2014,56,AF,MADI6,0
2014,56,AF,MAGR3,0
2014,56,AF,PAVI3,0
2014,56,AF,PIEC,0
2014,56,AF,PSLU6,0
2014,56,AF,SEVU,0
2014,56,AF,SOAS,0
2014,56,AF,TOAR,0
2014,56,AF,UNER,0
2014,56,AF,UNEU,0
2014,56,AF,UNFOA,0
2014,56,AF,UNGA,0
2014,56,AF,URPI,0
2014,56,AG,AICA,0
2014,56,AG,AVBA,24.75
2014,56,AG,AVFA,0
2014,56,AG,BRCO4,0
2014,56,AG,BRDI2,106.45
2014,56,AG,BRDI3,0
2014,56,AG,BRHO2,1.84
2014,56,AG,BRMA,0
2014,56,AG,BRMA3,0
2014,56,AG,BRMI2,0
2014,56,AG,GAPH2,0
2014,56,AG,HOMAG,0
2014,56,AG,JUBU,0
2014,56,AG,LOPEM2,5.46
2014,56,AG,UNAV,16.52
2014,56,AG,UNFE,0
2014,56,AG,UNGRA,2.27
2014,56,AG,UNHO,0
2014,56,AG,UNRS,0
2014,56,AG,UNSENAG,0
2014,56,AG,VUBR,0
2014,56,LITR,LITR,234.82
2014,56,MISC,BAPI,0
2014,56,MISC,GEMO2,0
2014,56,MISC,PIAT4,0
2014,56,MISC,QUAG,0
2014,56,MISC,QULO,0
2014,56,MISC,TODI,0
2014,56,MISC,UN,0
2014,56,MISC,UNAP,0
2014,56,MISC,UNAS,0
2014,56,MISC,UNBR,0
2014,56,MISC,UNFO,0
2014,56,MISC,UNGR,0
2014,56,MISC,UNSEN,8.94
2014,56,NF,LOPU3,0
2014,56,NF,MEPO3,0
2014,56,NF,TRDU2,0
2014,56,NF,TRHI4,0
2014,56,NF,TRSU3,0
2014,56,NF,UNLU,0
2014,56,NF,UNTR,0
2014,56,NF,VISA,2.91
2014,56,NF,VITE,0
2014,56,PF,CAOV4,0
2014,56,PF,CIVU,0
2014,56,PF,COAR4,0
2014,56,PF,CRVET,0
2014,56,PF,DISA9,0
2014,56,PF,PLLA,0
2014,56,PF,PSCA13,0
2014,56,PF,RUAC3,0
2014,56,PF,RUCR,0
2014,56,PF,SIBE,0
2014,56,PF,UNPL,0
2014,56,PF,UNRU,0
2014,56,PF,WYAN,0
2014,56,PG,DACA3,0
2014,56,PG,DACA3_S,0
2014,56,PG,ELGL,0
2014,56,PG,ELGL_S,0
2014,56,PG,ELMU3,0
2014,56,PG,NAPU4,15.67
2014,56,PG,NAPU4_S,1.06
2014,56,PG,PHAQ,0
2014,56,PG,UNGRP,0
2014,56,PG,UNGRPS,0
2014,56,PG,UNSENPG,0
2014,57,AF,ANAR,0
2014,57,AF,CAPY2,0
2014,57,AF,CEDA,0
2014,57,AF,CEGL2,0
2014,57,AF,CESO3,0
2014,57,AF,COCA5,0
2014,57,AF,CRSE11,0
2014,57,AF,EPBR3,0
2014,57,AF,ERBO,48.01
2014,57,AF,ERCI6,0
2014,57,AF,GEDI,6.24
2014,57,AF,HECOL3,0
2014,57,AF,HYGL2,0
2014,57,AF,KISP,0
2014,57,AF,LASE,0
2014,57,AF,LIHY3,0
2014,57,AF,LOGA2,0
2014,57,AF,MADI6,0
2014,57,AF,MAGR3,0
2014,57,AF,PAVI3,0
2014,57,AF,PIEC,0
2014,57,AF,PSLU6,0
2014,57,AF,SEVU,0
2014,57,AF,SOAS,0
2014,57,AF,TOAR,0
2014,57,AF,UNER,0
2014,57,AF,UNEU,0
2014,57,AF,UNFOA,0
2014,57,AF,UNGA,0
2014,57,AF,URPI,0
2014,57,AG,AICA,0
2014,57,AG,AVBA,0
2014,57,AG,AVFA,0
2014,57,AG,BRCO4,0
2014,57,AG,BRDI2,0
2014,57,AG,BRDI3,0
2014,57,AG,BRHO2,2.77
2014,57,AG,BRMA,0
2014,57,AG,BRMA3,0
2014,57,AG,BRMI2,0
